0.270, 0.061, 0.009, 0.157, 0.503, 8.3987323e-04
0.081, 0.096, 0.000, 0.262, 0.561, 8.0318685e-04
0.081, 0.035, 0.078, 0.314, 0.492, 9.2363313e-04
0.108, 0.044, 0.052, 0.131, 0.665, 6.6789041e-04
0.108, 0.052, 0.070, 0.288, 0.482, 9.2663378e-04
0.189, 0.061, 0.009, 0.157, 0.584, 7.4572407e-04
0.000, 0.026, 0.104, 0.314, 0.555, 8.3813836e-04
0.000, 0.009, 0.139, 0.236, 0.616, 7.4509547e-04
0.054, 0.131, 0.009, 0.367, 0.440, 1.0311974e-03
0.216, 0.017, 0.070, 0.183, 0.514, 8.3969520e-04
0.108, 0.087, 0.000, 0.340, 0.465, 9.6980956e-04
0.135, 0.104, 0.009, 0.131, 0.621, 7.0252702e-04
0.162, 0.017, 0.078, 0.105, 0.638, 6.8441928e-04
0.135, 0.000, 0.078, 0.236, 0.551, 8.1173829e-04
0.000, 0.052, 0.096, 0.262, 0.590, 7.7860742e-04
0.216, 0.078, 0.017, 0.183, 0.505, 8.4658722e-04
0.027, 0.087, 0.035, 0.236, 0.616, 7.4045527e-04
0.189, 0.096, 0.000, 0.262, 0.454, 9.5406203e-04
0.243, 0.000, 0.078, 0.105, 0.574, 7.4455554e-04
0.027, 0.000, 0.113, 0.393, 0.467, 1.0057828e-03
0.027, 0.113, 0.026, 0.419, 0.415, 1.1156583e-03
0.162, 0.096, 0.000, 0.262, 0.481, 9.1044435e-04
0.162, 0.000, 0.113, 0.052, 0.673, 6.4407092e-04
0.108, 0.070, 0.035, 0.262, 0.526, 8.4953335e-04
0.108, 0.104, 0.000, 0.157, 0.631, 7.0143152e-04
0.324, 0.000, 0.061, 0.000, 0.615, 6.7798191e-04
0.054, 0.078, 0.044, 0.367, 0.458, 1.0017724e-03
0.081, 0.017, 0.113, 0.340, 0.448, 1.0160601e-03
0.135, 0.044, 0.035, 0.236, 0.551, 8.0858482e-04
0.054, 0.017, 0.131, 0.314, 0.484, 9.4315738e-04
0.027, 0.096, 0.061, 0.340, 0.476, 9.6188340e-04
0.054, 0.052, 0.061, 0.183, 0.650, 6.9514484e-04
0.189, 0.044, 0.044, 0.157, 0.567, 7.6536850e-04
0.000, 0.087, 0.017, 0.288, 0.608, 7.6416605e-04
0.027, 0.026, 0.113, 0.157, 0.677, 6.6793439e-04
0.162, 0.061, 0.026, 0.314, 0.437, 1.0111352e-03
0.189, 0.026, 0.078, 0.183, 0.523, 8.2740534e-04
0.324, 0.044, 0.009, 0.105, 0.519, 8.0348968e-04
0.054, 0.009, 0.104, 0.209, 0.623, 7.2788929e-04
0.054, 0.061, 0.078, 0.367, 0.440, 1.0408293e-03
0.081, 0.113, 0.000, 0.157, 0.649, 6.8610688e-04
0.243, 0.061, 0.026, 0.052, 0.618, 6.8575420e-04
0.162, 0.035, 0.044, 0.157, 0.603, 7.2938847e-04
0.189, 0.070, 0.035, 0.183, 0.523, 8.2392732e-04
0.216, 0.044, 0.061, 0.105, 0.575, 7.4146342e-04
0.027, 0.070, 0.061, 0.419, 0.424, 1.1009799e-03
0.162, 0.044, 0.070, 0.052, 0.673, 6.4264156e-04
0.000, 0.131, 0.009, 0.314, 0.547, 8.4269094e-04
0.270, 0.026, 0.044, 0.000, 0.660, 6.4041048e-04
0.162, 0.078, 0.000, 0.236, 0.524, 8.3922143e-04
0.027, 0.052, 0.104, 0.340, 0.476, 9.6665753e-04
0.135, 0.009, 0.104, 0.209, 0.542, 8.1454373e-04
0.081, 0.052, 0.044, 0.288, 0.535, 8.4766051e-04
0.108, 0.000, 0.096, 0.183, 0.613, 7.2944517e-04
0.135, 0.070, 0.026, 0.262, 0.508, 8.7341969e-04
0.270, 0.044, 0.017, 0.052, 0.617, 6.8759581e-04
0.297, 0.035, 0.017, 0.183, 0.468, 9.0274317e-04
0.000, 0.096, 0.052, 0.209, 0.643, 7.0910245e-04
0.000, 0.044, 0.070, 0.288, 0.599, 7.7622368e-04
0.216, 0.009, 0.044, 0.079, 0.653, 6.6540991e-04
0.189, 0.017, 0.052, 0.262, 0.480, 9.1758330e-04
0.000, 0.000, 0.113, 0.236, 0.651, 7.1138184e-04
0.297, 0.017, 0.035, 0.157, 0.494, 8.5637968e-04
0.027, 0.009, 0.139, 0.367, 0.459, 1.0144435e-03
0.135, 0.087, 0.000, 0.262, 0.516, 8.5914175e-04
0.081, 0.061, 0.070, 0.183, 0.605, 7.3537520e-04
0.189, 0.000, 0.087, 0.236, 0.488, 8.9698507e-04
0.297, 0.052, 0.026, 0.000, 0.625, 6.6715684e-04
0.270, 0.009, 0.061, 0.183, 0.477, 8.9173101e-04
0.135, 0.026, 0.070, 0.262, 0.508, 8.7739283e-04
0.054, 0.035, 0.096, 0.183, 0.632, 7.1156109e-04
0.405, 0.009, 0.017, 0.000, 0.569, 7.2147091e-04
0.351, 0.000, 0.044, 0.052, 0.553, 7.5193107e-04
0.378, 0.026, 0.009, 0.052, 0.535, 7.7053169e-04
0.432, 0.000, 0.044, 0.000, 0.525, 7.6956702e-04
0.243, 0.035, 0.017, 0.209, 0.495, 8.7088225e-04
0.216, 0.061, 0.026, 0.131, 0.566, 7.5709745e-04
0.000, 0.070, 0.061, 0.288, 0.581, 7.9490005e-04
0.243, 0.044, 0.052, 0.000, 0.661, 6.3855620e-04
0.297, 0.000, 0.052, 0.105, 0.546, 7.7481907e-04
0.324, 0.017, 0.061, 0.079, 0.519, 7.9757561e-04
0.027, 0.139, 0.009, 0.236, 0.589, 7.6561136e-04
0.135, 0.052, 0.061, 0.236, 0.516, 8.5446572e-04
0.054, 0.096, 0.009, 0.367, 0.475, 9.6616909e-04
0.054, 0.104, 0.044, 0.340, 0.458, 9.9073156e-04
0.216, 0.035, 0.035, 0.131, 0.584, 7.4033467e-04
0.081, 0.078, 0.026, 0.393, 0.422, 1.0818233e-03
0.351, 0.061, 0.009, 0.105, 0.475, 8.6175438e-04
0.351, 0.026, 0.017, 0.026, 0.579, 7.1642984e-04
0.027, 0.044, 0.078, 0.236, 0.616, 7.4247334e-04
0.270, 0.061, 0.009, 0.183, 0.477, 8.8629675e-04
0.108, 0.026, 0.087, 0.131, 0.648, 6.8279296e-04
0.243, 0.017, 0.052, 0.079, 0.609, 7.0248572e-04
0.081, 0.009, 0.096, 0.157, 0.657, 6.8266552e-04
0.243, 0.087, 0.009, 0.131, 0.530, 7.9574247e-04
0.000, 0.113, 0.017, 0.340, 0.529, 8.7607858e-04
0.108, 0.009, 0.122, 0.131, 0.631, 6.9863780e-04
0.000, 0.026, 0.104, 0.340, 0.529, 8.8317827e-04
0.108, 0.052, 0.070, 0.314, 0.456, 9.8255261e-04
0.108, 0.044, 0.052, 0.157, 0.639, 6.9631323e-04
0.027, 0.000, 0.113, 0.419, 0.441, 1.0702668e-03
0.108, 0.087, 0.009, 0.157, 0.639, 6.9451910e-04
0.324, 0.000, 0.061, 0.026, 0.589, 7.0825116e-04
0.081, 0.035, 0.078, 0.340, 0.466, 9.7882792e-04
0.054, 0.078, 0.044, 0.393, 0.431, 1.0659706e-03
0.027, 0.026, 0.113, 0.183, 0.650, 6.9661325e-04
0.189, 0.096, 0.009, 0.026, 0.680, 6.2922051e-04
0.162, 0.035, 0.044, 0.183, 0.576, 7.6359241e-04
0.243, 0.000, 0.078, 0.131, 0.548, 7.8111986e-04
0.054, 0.131, 0.009, 0.393, 0.414, 1.0992249e-03
0.000, 0.009, 0.139, 0.262, 0.590, 7.8091240e-04
0.189, 0.044, 0.044, 0.183, 0.541, 8.0355365e-04
0.189, 0.061, 0.009, 0.183, 0.558, 7.8152945e-04
0.162, 0.017, 0.078, 0.131, 0.611, 7.1474424e-04
0.081, 0.113, 0.000, 0.183, 0.623, 7.1603948e-04
0.027, 0.113, 0.035, 0.183, 0.642, 7.0106567e-04
0.162, 0.044, 0.070, 0.079, 0.646, 6.6933573e-04
0.243, 0.061, 0.026, 0.079, 0.592, 7.1650671e-04
0.000, 0.131, 0.009, 0.340, 0.520, 8.8783079e-04
0.135, 0.009, 0.104, 0.236, 0.516, 8.5816882e-04
0.135, 0.104, 0.009, 0.157, 0.595, 7.3440211e-04
0.027, 0.052, 0.104, 0.367, 0.450, 1.0274120e-03
0.027, 0.096, 0.061, 0.367, 0.450, 1.0216756e-03
0.162, 0.096, 0.000, 0.288, 0.454, 9.6417338e-04
0.135, 0.000, 0.078, 0.262, 0.525, 8.5434875e-04
0.000, 0.052, 0.096, 0.288, 0.564, 8.1762002e-04
0.108, 0.104, 0.000, 0.183, 0.604, 7.3286242e-04
0.054, 0.009, 0.104, 0.236, 0.597, 7.6191866e-04
0.081, 0.096, 0.000, 0.288, 0.535, 8.4423616e-04
0.081, 0.017, 0.122, 0.183, 0.596, 7.4654457e-04
0.189, 0.026, 0.078, 0.209, 0.497, 8.7262084e-04
0.216, 0.017, 0.070, 0.209, 0.488, 8.8624739e-04
0.297, 0.035, 0.026, 0.000, 0.642, 6.5430661e-04
0.324, 0.044, 0.009, 0.131, 0.493, 8.4607575e-04
0.000, 0.087, 0.026, 0.262, 0.625, 7.3931948e-04
0.432, 0.000, 0.044, 0.026, 0.498, 8.0946506e-04
0.054, 0.061, 0.087, 0.262, 0.536, 8.4105414e-04
0.081, 0.052, 0.044, 0.314, 0.509, 8.9359984e-04
0.000, 0.000, 0.113, 0.262, 0.625, 7.4338373e-04
0.297, 0.017, 0.035, 0.183, 0.468, 9.0475320e-04
0.027, 0.087, 0.035, 0.262, 0.589, 7.7529379e-04
0.216, 0.061, 0.026, 0.157, 0.540, 7.9466210e-04
0.000, 0.044, 0.070, 0.314, 0.573, 8.1422345e-04
0.189, 0.070, 0.035, 0.209, 0.497, 8.6857443e-04
0.108, 0.070, 0.035, 0.288, 0.500, 8.9611770e-04
0.135, 0.087, 0.000, 0.288, 0.490, 9.0663840e-04
0.054, 0.017, 0.131, 0.340, 0.458, 1.0014896e-03
0.270, 0.009, 0.070, 0.000, 0.652, 6.4747289e-04
0.216, 0.078, 0.017, 0.209, 0.479, 8.9375006e-04
0.162, 0.000, 0.113, 0.079, 0.646, 6.7104002e-04
0.297, 0.052, 0.026, 0.026, 0.599, 6.9632454e-04
0.135, 0.052, 0.061, 0.262, 0.490, 9.0219444e-04
0.270, 0.044, 0.017, 0.079, 0.591, 7.1822363e-04
0.378, 0.026, 0.009, 0.079, 0.509, 8.0982735e-04
0.135, 0.026, 0.070, 0.288, 0.481, 9.2746155e-04
0.027, 0.009, 0.148, 0.340, 0.476, 9.7158098e-04
0.243, 0.035, 0.026, 0.026, 0.670, 6.3924844e-04
0.216, 0.035, 0.035, 0.157, 0.557, 7.7594909e-04
0.054, 0.052, 0.061, 0.209, 0.623, 7.2596985e-04
0.081, 0.061, 0.070, 0.209, 0.579, 7.7043524e-04
0.351, 0.000, 0.044, 0.079, 0.527, 7.8936428e-04
0.162, 0.061, 0.035, 0.079, 0.664, 6.5506439e-04
0.000, 0.096, 0.052, 0.236, 0.616, 7.4111118e-04
0.405, 0.009, 0.017, 0.026, 0.543, 7.5581861e-04
0.054, 0.035, 0.096, 0.209, 0.606, 7.4423078e-04
0.351, 0.070, 0.000, 0.000, 0.579, 7.0667310e-04
0.243, 0.044, 0.052, 0.026, 0.635, 6.6511584e-04
0.054, 0.096, 0.009, 0.393, 0.449, 1.0253634e-03
0.270, 0.026, 0.044, 0.026, 0.634, 6.6696708e-04
0.216, 0.044, 0.061, 0.131, 0.549, 7.7778894e-04
0.216, 0.009, 0.044, 0.105, 0.627, 6.9371741e-04
0.000, 0.070, 0.061, 0.314, 0.555, 8.3512330e-04
0.135, 0.044, 0.035, 0.262, 0.525, 8.5057223e-04
0.189, 0.000, 0.087, 0.262, 0.462, 9.4984115e-04
0.027, 0.070, 0.070, 0.183, 0.650, 6.9493274e-04
0.162, 0.078, 0.000, 0.262, 0.498, 8.8456207e-04
0.054, 0.104, 0.044, 0.367, 0.432, 1.0541931e-03
0.270, 0.061, 0.009, 0.209, 0.451, 9.3794332e-04
0.324, 0.017, 0.061, 0.105, 0.493, 8.4032834e-04
0.135, 0.070, 0.026, 0.288, 0.481, 9.2282223e-04
0.108, 0.000, 0.096, 0.209, 0.587, 7.6371829e-04
0.027, 0.044, 0.078, 0.262, 0.589, 7.7771155e-04
0.351, 0.026, 0.017, 0.052, 0.553, 7.5019806e-04
0.189, 0.017, 0.052, 0.288, 0.453, 9.7226918e-04
0.081, 0.078, 0.035, 0.157, 0.649, 6.8744753e-04
0.027, 0.139, 0.009, 0.262, 0.563, 8.0319078e-04
0.243, 0.017, 0.052, 0.105, 0.583, 7.3466256e-04
0.108, 0.026, 0.087, 0.157, 0.622, 7.1283884e-04
0.108, 0.009, 0.122, 0.157, 0.604, 7.3052451e-04
0.297, 0.000, 0.052, 0.131, 0.520, 8.1436902e-04
0.081, 0.009, 0.096, 0.183, 0.631, 7.1248086e-04
0.243, 0.087, 0.009, 0.157, 0.504, 8.3764543e-04
0.000, 0.113, 0.017, 0.367, 0.503, 9.2473837e-04
0.108, 0.052, 0.078, 0.105, 0.657, 6.6799676e-04
0.027, 0.026, 0.113, 0.209, 0.624, 7.2771306e-04
0.108, 0.044, 0.052, 0.183, 0.613, 7.2730153e-04
0.081, 0.035, 0.078, 0.367, 0.439, 1.0406180e-03
0.027, 0.000, 0.122, 0.183, 0.668, 6.8237421e-04
0.189, 0.096, 0.009, 0.052, 0.654, 6.5466395e-04
0.000, 0.026, 0.104, 0.367, 0.503, 9.3322951e-04
0.324, 0.000, 0.061, 0.052, 0.563, 7.4146944e-04
0.135, 0.000, 0.087, 0.105, 0.673, 6.5658621e-04
0.000, 0.052, 0.096, 0.314, 0.538, 8.6071419e-04
0.081, 0.113, 0.000, 0.209, 0.596, 7.4869557e-04
0.243, 0.000, 0.078, 0.157, 0.522, 8.2147265e-04
0.324, 0.044, 0.009, 0.157, 0.467, 8.9339947e-04
0.054, 0.078, 0.052, 0.157, 0.658, 6.8026174e-04
0.081, 0.017, 0.122, 0.209, 0.570, 7.8311486e-04
0.108, 0.104, 0.000, 0.209, 0.578, 7.6724307e-04
0.054, 0.131, 0.017, 0.288, 0.510, 8.8120965e-04
0.081, 0.052, 0.044, 0.340, 0.483, 9.4474248e-04
0.162, 0.035, 0.044, 0.209, 0.550, 8.0128025e-04
0.216, 0.017, 0.070, 0.236, 0.461, 9.3807056e-04
0.162, 0.096, 0.000, 0.314, 0.428, 1.0243645e-03
0.297, 0.052, 0.026, 0.052, 0.572, 7.2836201e-04
0.162, 0.017, 0.078, 0.157, 0.585, 7.4797175e-04
0.297, 0.017, 0.044, 0.000, 0.642, 6.5493709e-04
0.000, 0.131, 0.009, 0.367, 0.494, 9.3790310e-04
0.189, 0.044, 0.044, 0.209, 0.515, 8.4573633e-04
0.027, 0.087, 0.035, 0.288, 0.563, 8.1358919e-04
0.000, 0.009, 0.139, 0.288, 0.564, 8.2044969e-04
0.162, 0.000, 0.113, 0.105, 0.620, 7.0049116e-04
0.135, 0.104, 0.009, 0.183, 0.569, 7.6933619e-04
0.243, 0.035, 0.026, 0.052, 0.644, 6.6540610e-04
0.027, 0.104, 0.000, 0.236, 0.633, 7.2256567e-04
0.081, 0.096, 0.000, 0.314, 0.509, 8.8961353e-04
0.054, 0.009, 0.104, 0.262, 0.571, 7.9927547e-04
0.027, 0.113, 0.035, 0.209, 0.616, 7.3246334e-04
0.297, 0.035, 0.026, 0.026, 0.616, 6.8208373e-04
0.189, 0.026, 0.078, 0.236, 0.471, 9.2303353e-04
0.216, 0.061, 0.026, 0.183, 0.514, 8.3602020e-04
0.135, 0.052, 0.061, 0.288, 0.464, 9.5539084e-04
0.243, 0.061, 0.026, 0.105, 0.565, 7.5009289e-04
0.216, 0.035, 0.035, 0.183, 0.531, 8.1511462e-04
0.189, 0.061, 0.009, 0.209, 0.532, 8.2096342e-04
0.135, 0.009, 0.104, 0.262, 0.490, 9.0657623e-04
0.108, 0.087, 0.009, 0.183, 0.613, 7.2519170e-04
0.054, 0.026, 0.070, 0.209, 0.641, 7.1081728e-04
0.162, 0.044, 0.070, 0.105, 0.620, 6.9852338e-04
0.270, 0.044, 0.017, 0.105, 0.564, 7.5179138e-04
0.081, 0.061, 0.070, 0.236, 0.553, 8.0906179e-04
0.162, 0.061, 0.035, 0.105, 0.638, 6.8263632e-04
0.000, 0.087, 0.026, 0.288, 0.599, 7.7374814e-04
0.054, 0.035, 0.096, 0.236, 0.580, 7.8006235e-04
0.432, 0.000, 0.052, 0.000, 0.516, 7.7969917e-04
0.108, 0.070, 0.035, 0.314, 0.473, 9.4793851e-04
0.270, 0.009, 0.070, 0.026, 0.626, 6.7485798e-04
0.135, 0.087, 0.000, 0.314, 0.464, 9.5943073e-04
0.270, 0.026, 0.044, 0.052, 0.608, 6.9595414e-04
0.135, 0.070, 0.026, 0.314, 0.455, 9.7776663e-04
0.189, 0.070, 0.035, 0.236, 0.471, 9.1824306e-04
0.216, 0.044, 0.061, 0.157, 0.523, 8.1791601e-04
0.054, 0.061, 0.087, 0.288, 0.510, 8.8724530e-04
0.027, 0.070, 0.070, 0.209, 0.624, 7.2584118e-04
0.000, 0.044, 0.070, 0.340, 0.547, 8.5624971e-04
0.162, 0.078, 0.000, 0.288, 0.472, 9.3497693e-04
0.216, 0.078, 0.017, 0.236, 0.453, 9.4638914e-04
0.054, 0.113, 0.000, 0.183, 0.650, 6.9288431e-04
0.189, 0.000, 0.096, 0.026, 0.689, 6.2611589e-04
0.054, 0.052, 0.061, 0.236, 0.597, 7.5958131e-04
0.027, 0.009, 0.148, 0.367, 0.450, 1.0331700e-03
0.243, 0.017, 0.052, 0.131, 0.557, 7.6995208e-04
0.270, 0.061, 0.017, 0.000, 0.652, 6.4553207e-04
0.135, 0.044, 0.035, 0.288, 0.499, 8.9709961e-04
0.054, 0.096, 0.009, 0.419, 0.423, 1.0916924e-03
0.378, 0.026, 0.009, 0.105, 0.483, 8.5326963e-04
0.351, 0.070, 0.000, 0.026, 0.553, 7.3974863e-04
0.000, 0.096, 0.052, 0.262, 0.590, 7.7624813e-04
0.216, 0.009, 0.052, 0.052, 0.671, 6.4558841e-04
0.000, 0.000, 0.113, 0.288, 0.599, 7.7848953e-04
0.000, 0.070, 0.061, 0.340, 0.529, 8.7959576e-04
0.351, 0.000, 0.044, 0.105, 0.501, 8.3067688e-04
0.027, 0.061, 0.035, 0.236, 0.642, 7.1633320e-04
0.135, 0.026, 0.070, 0.314, 0.455, 9.8330419e-04
0.405, 0.009, 0.017, 0.052, 0.517, 7.9356265e-04
0.081, 0.078, 0.035, 0.183, 0.623, 7.1745338e-04
0.324, 0.026, 0.000, 0.000, 0.650, 6.4964969e-04
0.189, 0.017, 0.061, 0.052, 0.680, 6.3808473e-04
0.108, 0.026, 0.087, 0.183, 0.596, 7.4571241e-04
0.243, 0.044, 0.052, 0.052, 0.609, 6.9415896e-04
0.108, 0.009, 0.122, 0.183, 0.578, 7.6553635e-04
0.027, 0.139, 0.009, 0.288, 0.537, 8.4460178e-04
0.108, 0.000, 0.096, 0.236, 0.561, 8.0144503e-04
0.027, 0.044, 0.078, 0.288, 0.563, 8.1642022e-04
0.351, 0.026, 0.017, 0.079, 0.527, 7.8725647e-04
0.297, 0.000, 0.052, 0.157, 0.494, 8.5810488e-04
0.081, 0.009, 0.096, 0.209, 0.605, 7.4500268e-04
0.243, 0.087, 0.009, 0.183, 0.478, 8.8405164e-04
0.000, 0.113, 0.017, 0.393, 0.477, 9.7901332e-04
0.027, 0.026, 0.113, 0.236, 0.598, 7.6187041e-04
0.108, 0.044, 0.052, 0.209, 0.587, 7.6121700e-04
0.081, 0.035, 0.087, 0.131, 0.666, 6.6795481e-04
0.081, 0.113, 0.000, 0.236, 0.570, 7.8447909e-04
0.108, 0.052, 0.078, 0.131, 0.631, 6.9688001e-04
0.000, 0.026, 0.104, 0.393, 0.477, 9.8895035e-04
0.324, 0.000, 0.061, 0.079, 0.537, 7.7792745e-04
0.081, 0.017, 0.122, 0.236, 0.544, 8.2332059e-04
0.027, 0.000, 0.122, 0.209, 0.642, 7.1214110e-04
0.027, 0.087, 0.035, 0.314, 0.537, 8.5576960e-04
0.216, 0.061, 0.026, 0.209, 0.488, 8.8190842e-04
0.108, 0.104, 0.000, 0.236, 0.552, 8.0521826e-04
0.054, 0.009, 0.104, 0.288, 0.545, 8.4040889e-04
0.189, 0.096, 0.009, 0.079, 0.628, 6.8227192e-04
0.189, 0.026, 0.087, 0.105, 0.593, 7.2436959e-04
0.297, 0.035, 0.026, 0.052, 0.590, 7.1251299e-04
0.027, 0.104, 0.000, 0.262, 0.607, 7.5535316e-04
0.081, 0.052, 0.044, 0.367, 0.457, 1.0017401e-03
0.189, 0.044, 0.044, 0.236, 0.488, 8.9254419e-04
0.324, 0.044, 0.017, 0.000, 0.615, 6.7601226e-04
0.243, 0.035, 0.026, 0.079, 0.618, 6.9397038e-04
0.243, 0.000, 0.078, 0.183, 0.495, 8.6614068e-04
0.243, 0.061, 0.026, 0.131, 0.539, 7.8714677e-04
0.054, 0.078, 0.052, 0.183, 0.632, 7.0981738e-04
0.135, 0.000, 0.087, 0.131, 0.647, 6.8412093e-04
0.162, 0.000, 0.113, 0.131, 0.594, 7.3265483e-04
0.297, 0.052, 0.026, 0.079, 0.546, 7.6344246e-04
