0.035, 0.088, 0.044, 0.066, 0.766, 5.8497454e-04
0.106, 0.114, 0.000, 0.017, 0.763, 5.7555665e-04
0.071, 0.053, 0.070, 0.017, 0.790, 5.6234113e-04
0.247, 0.026, 0.053, 0.017, 0.657, 6.4680298e-04
0.071, 0.070, 0.026, 0.232, 0.601, 7.5312688e-04
0.141, 0.000, 0.123, 0.066, 0.669, 6.5001976e-04
0.141, 0.026, 0.070, 0.066, 0.696, 6.3025638e-04
0.053, 0.097, 0.035, 0.133, 0.682, 6.5460025e-04
0.124, 0.044, 0.062, 0.149, 0.622, 7.0974003e-04
0.088, 0.018, 0.079, 0.199, 0.616, 7.3050109e-04
0.159, 0.026, 0.088, 0.066, 0.660, 6.5593107e-04
0.124, 0.026, 0.079, 0.000, 0.771, 5.6950603e-04
0.000, 0.106, 0.009, 0.099, 0.786, 5.8110145e-04
0.000, 0.070, 0.044, 0.099, 0.786, 5.8164314e-04
0.088, 0.035, 0.062, 0.000, 0.815, 5.4697450e-04
0.053, 0.141, 0.009, 0.066, 0.731, 6.0471496e-04
0.035, 0.000, 0.114, 0.232, 0.618, 7.4030792e-04
0.053, 0.009, 0.088, 0.116, 0.734, 6.1689051e-04
0.053, 0.088, 0.018, 0.133, 0.709, 6.3570062e-04
0.106, 0.070, 0.044, 0.017, 0.763, 5.7628469e-04
0.124, 0.079, 0.035, 0.083, 0.679, 6.4438391e-04
0.194, 0.044, 0.026, 0.116, 0.619, 7.0203759e-04
0.159, 0.079, 0.000, 0.083, 0.679, 6.4446341e-04
0.000, 0.114, 0.018, 0.133, 0.735, 6.1837052e-04
0.035, 0.026, 0.097, 0.000, 0.841, 5.3422184e-04
0.124, 0.106, 0.000, 0.083, 0.688, 6.3740999e-04
0.018, 0.026, 0.132, 0.066, 0.758, 5.9109837e-04
0.000, 0.079, 0.053, 0.116, 0.752, 6.0496176e-04
0.106, 0.018, 0.097, 0.116, 0.664, 6.6657663e-04
0.212, 0.053, 0.026, 0.066, 0.642, 6.6906039e-04
0.265, 0.026, 0.035, 0.033, 0.640, 6.6403090e-04
0.071, 0.097, 0.018, 0.083, 0.732, 6.0862875e-04
0.124, 0.009, 0.079, 0.116, 0.672, 6.5983851e-04
0.053, 0.062, 0.044, 0.215, 0.626, 7.2458265e-04
0.106, 0.053, 0.062, 0.083, 0.697, 6.3270884e-04
0.088, 0.079, 0.026, 0.017, 0.789, 5.6216208e-04
0.106, 0.088, 0.018, 0.116, 0.672, 6.5739742e-04
0.035, 0.079, 0.026, 0.199, 0.660, 6.8959571e-04
0.000, 0.000, 0.106, 0.066, 0.828, 5.5398430e-04
0.088, 0.044, 0.097, 0.050, 0.721, 6.0891764e-04
0.071, 0.079, 0.053, 0.182, 0.615, 7.2501585e-04
0.000, 0.123, 0.035, 0.215, 0.626, 7.2506258e-04
0.141, 0.070, 0.026, 0.000, 0.762, 5.7368579e-04
0.018, 0.009, 0.106, 0.000, 0.868, 5.2293667e-04
0.230, 0.053, 0.053, 0.000, 0.665, 6.3574580e-04
0.088, 0.062, 0.062, 0.033, 0.755, 5.8426985e-04
0.088, 0.097, 0.000, 0.050, 0.765, 5.8185645e-04
0.053, 0.114, 0.018, 0.000, 0.815, 5.4561363e-04
0.177, 0.053, 0.026, 0.066, 0.678, 6.4207982e-04
0.141, 0.088, 0.035, 0.083, 0.653, 6.6415633e-04
0.053, 0.018, 0.114, 0.050, 0.765, 5.8301755e-04
0.088, 0.000, 0.106, 0.182, 0.624, 7.1943842e-04
0.000, 0.018, 0.132, 0.099, 0.751, 6.0295331e-04
0.018, 0.079, 0.053, 0.017, 0.834, 5.4047176e-04
0.230, 0.009, 0.044, 0.000, 0.717, 6.0229155e-04
0.035, 0.062, 0.079, 0.033, 0.791, 5.6501994e-04
0.018, 0.044, 0.079, 0.050, 0.809, 5.5935586e-04
0.000, 0.053, 0.097, 0.116, 0.734, 6.1662130e-04
0.018, 0.106, 0.009, 0.149, 0.719, 6.3298440e-04
0.053, 0.044, 0.097, 0.000, 0.806, 5.5050182e-04
0.194, 0.009, 0.079, 0.050, 0.668, 6.4677417e-04
0.000, 0.088, 0.062, 0.149, 0.701, 6.4635080e-04
0.000, 0.035, 0.079, 0.133, 0.753, 6.0882770e-04
0.053, 0.097, 0.035, 0.149, 0.666, 6.7153427e-04
0.106, 0.000, 0.114, 0.066, 0.713, 6.1891119e-04
0.035, 0.053, 0.062, 0.099, 0.751, 6.0197425e-04
0.071, 0.009, 0.106, 0.182, 0.633, 7.1128640e-04
0.000, 0.150, 0.009, 0.066, 0.775, 5.7946285e-04
0.141, 0.000, 0.123, 0.083, 0.653, 6.6723865e-04
0.035, 0.141, 0.000, 0.033, 0.791, 5.6396352e-04
0.071, 0.035, 0.106, 0.116, 0.673, 6.5960781e-04
0.053, 0.070, 0.070, 0.000, 0.806, 5.5025604e-04
0.159, 0.009, 0.062, 0.033, 0.737, 5.9651009e-04
0.018, 0.132, 0.009, 0.199, 0.643, 7.0393133e-04
0.124, 0.044, 0.070, 0.000, 0.762, 5.7389132e-04
0.018, 0.088, 0.062, 0.083, 0.750, 5.9845864e-04
0.071, 0.026, 0.079, 0.050, 0.774, 5.7811694e-04
0.177, 0.026, 0.044, 0.000, 0.753, 5.8011942e-04
0.018, 0.053, 0.088, 0.182, 0.659, 6.8807668e-04
0.035, 0.009, 0.141, 0.099, 0.716, 6.2546283e-04
0.212, 0.009, 0.097, 0.017, 0.666, 6.4018787e-04
0.124, 0.106, 0.000, 0.099, 0.671, 6.5338710e-04
0.071, 0.114, 0.009, 0.166, 0.640, 6.9575556e-04
0.018, 0.070, 0.035, 0.199, 0.678, 6.7601578e-04
0.124, 0.062, 0.053, 0.050, 0.712, 6.1426537e-04
0.088, 0.035, 0.062, 0.017, 0.798, 5.5840776e-04
0.194, 0.070, 0.044, 0.033, 0.658, 6.4790230e-04
0.106, 0.035, 0.079, 0.116, 0.664, 6.6596594e-04
0.035, 0.000, 0.123, 0.000, 0.841, 5.3447778e-04
0.053, 0.035, 0.070, 0.116, 0.725, 6.2193260e-04
0.106, 0.070, 0.044, 0.033, 0.746, 5.8927356e-04
0.035, 0.106, 0.000, 0.033, 0.826, 5.4731662e-04
0.212, 0.053, 0.026, 0.083, 0.626, 6.8704922e-04
0.035, 0.035, 0.114, 0.017, 0.798, 5.5780379e-04
0.000, 0.044, 0.088, 0.116, 0.752, 6.0556595e-04
0.018, 0.018, 0.114, 0.083, 0.767, 5.8924149e-04
0.124, 0.026, 0.079, 0.017, 0.754, 5.8215154e-04
0.088, 0.114, 0.000, 0.149, 0.648, 6.8442695e-04
0.141, 0.053, 0.018, 0.017, 0.772, 5.7251679e-04
0.071, 0.053, 0.070, 0.033, 0.773, 5.7459721e-04
0.053, 0.088, 0.018, 0.149, 0.692, 6.5142702e-04
0.000, 0.009, 0.123, 0.000, 0.868, 5.2278160e-04
0.194, 0.044, 0.035, 0.000, 0.726, 5.9518666e-04
0.000, 0.079, 0.053, 0.133, 0.735, 6.1913121e-04
0.141, 0.026, 0.070, 0.083, 0.679, 6.4603301e-04
0.088, 0.018, 0.088, 0.000, 0.806, 5.5131404e-04
0.035, 0.114, 0.018, 0.182, 0.650, 6.9270475e-04
0.265, 0.026, 0.044, 0.000, 0.664, 6.3746776e-04
0.159, 0.053, 0.044, 0.033, 0.711, 6.1158864e-04
0.053, 0.141, 0.009, 0.083, 0.715, 6.1917497e-04
0.035, 0.088, 0.044, 0.083, 0.750, 5.9830692e-04
0.159, 0.114, 0.000, 0.033, 0.693, 6.2136476e-04
0.159, 0.026, 0.088, 0.083, 0.644, 6.7334180e-04
0.053, 0.009, 0.088, 0.133, 0.718, 6.3172655e-04
0.000, 0.114, 0.018, 0.149, 0.719, 6.3319286e-04
0.000, 0.106, 0.009, 0.116, 0.770, 5.9402011e-04
0.018, 0.114, 0.026, 0.099, 0.742, 6.0645978e-04
0.177, 0.079, 0.018, 0.000, 0.726, 5.9399322e-04
0.018, 0.026, 0.132, 0.083, 0.741, 6.0493599e-04
0.247, 0.026, 0.062, 0.000, 0.665, 6.3691029e-04
0.071, 0.070, 0.035, 0.000, 0.824, 5.4222323e-04
0.000, 0.070, 0.044, 0.116, 0.770, 5.9448431e-04
0.035, 0.026, 0.097, 0.017, 0.825, 5.4512763e-04
0.106, 0.114, 0.000, 0.033, 0.746, 5.8843433e-04
0.106, 0.018, 0.097, 0.133, 0.647, 6.8436594e-04
0.053, 0.062, 0.044, 0.232, 0.609, 7.4536232e-04
0.124, 0.079, 0.035, 0.099, 0.662, 6.6096257e-04
0.124, 0.009, 0.079, 0.133, 0.656, 6.7710639e-04
0.159, 0.079, 0.000, 0.099, 0.662, 6.6076226e-04
0.088, 0.079, 0.026, 0.033, 0.773, 5.7433266e-04
0.106, 0.053, 0.062, 0.099, 0.680, 6.4858538e-04
0.106, 0.088, 0.018, 0.133, 0.656, 6.7440270e-04
0.071, 0.097, 0.018, 0.099, 0.715, 6.2307900e-04
0.035, 0.079, 0.026, 0.215, 0.644, 7.0820972e-04
0.000, 0.000, 0.106, 0.083, 0.812, 5.6564577e-04
0.088, 0.044, 0.097, 0.066, 0.705, 6.2371997e-04
0.141, 0.070, 0.026, 0.017, 0.745, 5.8653665e-04
0.088, 0.000, 0.114, 0.000, 0.797, 5.5575309e-04
0.000, 0.123, 0.035, 0.232, 0.610, 7.4590688e-04
0.088, 0.097, 0.000, 0.066, 0.749, 5.9485712e-04
0.141, 0.088, 0.035, 0.099, 0.636, 6.8185940e-04
0.018, 0.009, 0.106, 0.017, 0.851, 5.3325475e-04
0.230, 0.053, 0.053, 0.017, 0.648, 6.5209539e-04
0.000, 0.018, 0.132, 0.116, 0.734, 6.1725218e-04
0.053, 0.114, 0.018, 0.017, 0.798, 5.5702470e-04
0.000, 0.053, 0.097, 0.133, 0.718, 6.3150077e-04
0.053, 0.018, 0.114, 0.066, 0.749, 5.9630410e-04
0.018, 0.044, 0.079, 0.066, 0.793, 5.7124111e-04
0.000, 0.088, 0.062, 0.166, 0.685, 6.6292793e-04
0.177, 0.053, 0.026, 0.083, 0.661, 6.5844475e-04
0.000, 0.035, 0.079, 0.149, 0.736, 6.2313105e-04
0.071, 0.114, 0.009, 0.182, 0.624, 7.1499570e-04
0.000, 0.150, 0.009, 0.083, 0.759, 5.9248482e-04
0.071, 0.026, 0.079, 0.066, 0.757, 5.9107047e-04
0.071, 0.079, 0.062, 0.000, 0.789, 5.5896317e-04
0.018, 0.106, 0.009, 0.166, 0.702, 6.4845452e-04
0.035, 0.062, 0.079, 0.050, 0.774, 5.7746934e-04
0.106, 0.000, 0.114, 0.083, 0.697, 6.3412307e-04
0.018, 0.132, 0.009, 0.215, 0.626, 7.2348493e-04
0.106, 0.035, 0.079, 0.133, 0.647, 6.8370679e-04
0.106, 0.070, 0.044, 0.050, 0.730, 6.0289832e-04
0.018, 0.079, 0.053, 0.033, 0.817, 5.5162032e-04
0.141, 0.009, 0.062, 0.000, 0.788, 5.6117420e-04
0.194, 0.070, 0.044, 0.050, 0.641, 6.6492582e-04
0.035, 0.000, 0.123, 0.017, 0.825, 5.4540457e-04
0.212, 0.018, 0.044, 0.000, 0.726, 5.9626456e-04
0.230, 0.009, 0.053, 0.000, 0.709, 6.0769016e-04
0.035, 0.053, 0.062, 0.116, 0.734, 6.1605654e-04
0.053, 0.070, 0.070, 0.017, 0.790, 5.6196483e-04
0.053, 0.044, 0.097, 0.017, 0.790, 5.6232380e-04
0.124, 0.044, 0.070, 0.017, 0.745, 5.8682946e-04
0.088, 0.062, 0.062, 0.050, 0.739, 5.9767106e-04
0.053, 0.088, 0.018, 0.166, 0.676, 6.6798968e-04
0.194, 0.009, 0.079, 0.066, 0.651, 6.6363154e-04
0.159, 0.009, 0.062, 0.050, 0.721, 6.1043424e-04
0.018, 0.070, 0.044, 0.017, 0.851, 5.3280281e-04
0.071, 0.009, 0.114, 0.000, 0.806, 5.5116156e-04
0.141, 0.053, 0.026, 0.000, 0.779, 5.6491145e-04
0.035, 0.141, 0.000, 0.050, 0.774, 5.7628095e-04
0.177, 0.026, 0.044, 0.017, 0.736, 5.9320702e-04
0.053, 0.097, 0.035, 0.166, 0.649, 6.8947030e-04
0.071, 0.053, 0.070, 0.050, 0.756, 5.8753070e-04
0.124, 0.106, 0.000, 0.116, 0.655, 6.7031419e-04
0.053, 0.009, 0.088, 0.149, 0.701, 6.4727713e-04
0.124, 0.062, 0.053, 0.066, 0.696, 6.2917121e-04
0.035, 0.106, 0.000, 0.050, 0.809, 5.5853429e-04
0.000, 0.106, 0.009, 0.133, 0.753, 6.0748430e-04
0.000, 0.044, 0.088, 0.133, 0.735, 6.1979922e-04
0.141, 0.026, 0.070, 0.099, 0.662, 6.6267383e-04
0.018, 0.053, 0.088, 0.199, 0.643, 7.0690521e-04
0.035, 0.009, 0.141, 0.116, 0.699, 6.4112078e-04
0.000, 0.079, 0.053, 0.149, 0.719, 6.3402524e-04
0.018, 0.088, 0.062, 0.099, 0.733, 6.1240489e-04
0.088, 0.018, 0.088, 0.017, 0.789, 5.6300726e-04
0.035, 0.088, 0.044, 0.099, 0.733, 6.1220285e-04
0.265, 0.026, 0.044, 0.017, 0.648, 6.5373934e-04
0.000, 0.009, 0.123, 0.017, 0.851, 5.3302936e-04
0.177, 0.079, 0.018, 0.017, 0.710, 6.0792549e-04
0.159, 0.053, 0.044, 0.050, 0.694, 6.2636017e-04
0.159, 0.026, 0.097, 0.000, 0.718, 6.0014577e-04
0.071, 0.035, 0.106, 0.133, 0.656, 6.7710175e-04
0.053, 0.141, 0.009, 0.099, 0.698, 6.3425953e-04
0.053, 0.035, 0.070, 0.133, 0.709, 6.3711012e-04
0.247, 0.026, 0.062, 0.017, 0.648, 6.5336571e-04
0.000, 0.070, 0.044, 0.133, 0.753, 6.0815540e-04
0.018, 0.018, 0.114, 0.099, 0.751, 6.0277122e-04
0.035, 0.035, 0.114, 0.033, 0.782, 5.7002226e-04
0.088, 0.035, 0.062, 0.033, 0.782, 5.7039747e-04
0.212, 0.053, 0.035, 0.000, 0.700, 6.1159803e-04
0.106, 0.114, 0.000, 0.050, 0.730, 6.0194891e-04
0.071, 0.070, 0.035, 0.017, 0.807, 5.5338685e-04
0.000, 0.114, 0.018, 0.166, 0.702, 6.4878166e-04
0.035, 0.026, 0.097, 0.033, 0.808, 5.5656848e-04
0.088, 0.114, 0.000, 0.166, 0.632, 7.0292915e-04
0.159, 0.114, 0.000, 0.050, 0.677, 6.3679559e-04
0.124, 0.026, 0.079, 0.033, 0.738, 5.9547207e-04
0.106, 0.088, 0.018, 0.149, 0.639, 6.9248225e-04
0.053, 0.062, 0.053, 0.000, 0.833, 5.3807340e-04
0.124, 0.079, 0.035, 0.116, 0.646, 6.7845087e-04
0.018, 0.026, 0.132, 0.099, 0.725, 6.1945469e-04
0.018, 0.114, 0.026, 0.116, 0.726, 6.2074867e-04
0.106, 0.053, 0.062, 0.116, 0.664, 6.6531232e-04
0.159, 0.079, 0.000, 0.116, 0.646, 6.7806125e-04
0.194, 0.044, 0.035, 0.017, 0.710, 6.0913257e-04
0.124, 0.009, 0.079, 0.149, 0.639, 6.9544567e-04
0.035, 0.114, 0.018, 0.199, 0.634, 7.1168891e-04
0.071, 0.097, 0.018, 0.116, 0.699, 6.3827744e-04
0.088, 0.079, 0.026, 0.050, 0.756, 5.8698759e-04
0.106, 0.018, 0.097, 0.149, 0.630, 7.0319910e-04
0.035, 0.079, 0.026, 0.232, 0.627, 7.2789503e-04
0.088, 0.000, 0.114, 0.017, 0.781, 5.6788230e-04
0.141, 0.070, 0.026, 0.033, 0.729, 6.0001614e-04
0.000, 0.132, 0.000, 0.033, 0.835, 5.4288178e-04
0.000, 0.000, 0.106, 0.099, 0.795, 5.7790430e-04
0.088, 0.097, 0.000, 0.083, 0.732, 6.0852901e-04
0.177, 0.053, 0.026, 0.099, 0.645, 6.7569079e-04
0.230, 0.062, 0.000, 0.000, 0.709, 6.0625316e-04
0.088, 0.044, 0.097, 0.083, 0.688, 6.3931184e-04
0.000, 0.088, 0.062, 0.182, 0.668, 6.8026407e-04
0.018, 0.009, 0.106, 0.033, 0.835, 5.4404399e-04
0.018, 0.132, 0.009, 0.232, 0.610, 7.4422176e-04
0.106, 0.000, 0.114, 0.099, 0.680, 6.5023623e-04
0.141, 0.053, 0.026, 0.017, 0.763, 5.7719542e-04
0.053, 0.018, 0.114, 0.083, 0.732, 6.1039511e-04
0.000, 0.150, 0.009, 0.099, 0.742, 6.0611955e-04
0.071, 0.079, 0.062, 0.017, 0.772, 5.7109632e-04
0.071, 0.114, 0.009, 0.199, 0.607, 7.3538690e-04
0.053, 0.097, 0.035, 0.182, 0.633, 7.0836282e-04
0.194, 0.079, 0.000, 0.000, 0.726, 5.9438644e-04
0.106, 0.035, 0.079, 0.149, 0.630, 7.0247337e-04
0.018, 0.079, 0.053, 0.050, 0.801, 5.6324592e-04
0.053, 0.088, 0.018, 0.182, 0.659, 6.8553244e-04
0.071, 0.026, 0.079, 0.083, 0.741, 6.0460268e-04
0.106, 0.070, 0.044, 0.066, 0.713, 6.1722791e-04
0.053, 0.044, 0.097, 0.033, 0.773, 5.7465616e-04
0.141, 0.097, 0.000, 0.000, 0.762, 5.7329972e-04
0.018, 0.106, 0.009, 0.182, 0.686, 6.6482627e-04
