0,0.44444,0.55556,0,0,0.0049971
0,0,0.66667,0.33333,0,0.00060774
0,0.33333,0.44444,0.22222,1.1102e-16,0.0011005
0,0.11111,0.66667,0.22222,1.1102e-16,0.0009092
0,0.22222,0.22222,0.55556,0,0.00054378
0,0.33333,0.55556,0,0.11111,0.0049823
0,0.11111,0.77778,0,0.11111,0.00013731
0,0.11111,0.77778,0.11111,0,0.0038589
0,0.33333,0.55556,0.11111,0,0.0028865
0,0.11111,0.88889,0,0,0.0044165
0,0.33333,0.66667,0,0,0.0049786
0,0.11111,0.22222,0,0.66667,0.00063769
0,0.44444,0,0.44444,0.11111,0.0032851
0,0.22222,0,0.44444,0.33333,0.0013691
0,0.11111,0.11111,0,0.77778,0.00056457
0,0,0.11111,0.66667,0.22222,0.0021975
0,0,0,0,1,0.000477
0,0.33333,0.11111,0.11111,0.44444,0.00094461
0,0,0.33333,0.55556,0.11111,0.0041451
0,0,0,0.88889,0.11111,0.0038044
0,0.33333,0,0,0.66667,0.00063282
0,0.11111,0,0.11111,0.77778,0.00058824
0,0.44444,0.22222,0.11111,0.22222,0.0019135
0,0.33333,0.22222,0.33333,0.11111,0.0037133
0,0,0.55556,0,0.44444,0.00095095
0,0.22222,0.11111,0.44444,0.22222,0.0020267
0,0,0.22222,0.55556,0.22222,0.0021866
0,0.11111,0.44444,0.33333,0.11111,0.0043202
0,0.22222,0.44444,0.22222,0.11111,0.0043415
0,0.11111,0.33333,0.11111,0.44444,0.00096891
0,0.55556,0,0,0.44444,0.00089135
0,0.44444,0,0.55556,0,0.00055836
0,0,0.77778,0,0.22222,0.0023829
0,0,0,1,0,0.00056481
0,0,0.33333,0.66667,0,0.00060434
0,0.33333,0.22222,0.44444,0,0.00061816
0,0.11111,0.44444,0.44444,0,0.00062119
0,0.22222,0.33333,0,0.44444,0.00093156
0,0.22222,0.44444,0.33333,0,0.00064715
0,0,0.77778,0.11111,0.11111,0.00017205
0,0.44444,0,0,0.55556,0.00073415
0,0,0.77778,0.22222,1.1102e-16,0.00077216
0,0.22222,0,0,0.77778,0.00056347
0,0.11111,0.22222,0.11111,0.55556,0.00077851
0,0.22222,0,0.55556,0.22222,0.0020285
0,0.22222,0.11111,0.55556,0.11111,0.0036236
0,0,0.11111,0.77778,0.11111,0.0038887
0,0.33333,0.11111,0.22222,0.33333,0.0012905
0,0,0.22222,0.66667,0.11111,0.0039985
0,0.11111,0.11111,0.11111,0.66667,0.00066381
0,0.11111,0,0.22222,0.66667,0.00069029
0,0.33333,0,0.11111,0.55556,0.00076671
0,0,0,0.11111,0.88889,0.00053619
0,0,0.55556,0.11111,0.33333,0.0013556
0,0,0.88889,0,0.11111,0.00013345
0,0.44444,0.22222,0.22222,0.11111,0.0036467
0,0.55556,0,0.11111,0.33333,0.0012076
0,0,0.88889,0.11111,0,0.0044594
0,0.11111,0.33333,0.22222,0.33333,0.0013491
0,0,0.11111,0,0.88889,0.00051442
0,0,1,0,0,0.0019485
0,0.22222,0.11111,0.66667,0,0.00052689
0,0,0.11111,0.88889,0,0.00053938
0,0.44444,0.11111,0,0.44444,0.00090583
0,0,0.22222,0.77778,1.1102e-16,0.00058264
0,0.33333,0.33333,0,0.33333,0.0012611
0,0.44444,0.22222,0.33333,0,0.00085332
0,0.11111,0.55556,0,0.33333,0.001322
0,0.22222,0.33333,0.11111,0.33333,0.0013027
0,0,0.44444,0,0.55556,0.00075424
0,0.22222,0.55556,0,0.22222,0.0021883
0,0.44444,0,0.11111,0.44444,0.00093101
0,0.22222,0,0.66667,0.11111,0.0035056
0,0.22222,0,0.11111,0.66667,0.00066081
0,0,0.55556,0.22222,0.22222,0.0022145
0,0.11111,0.22222,0.22222,0.44444,0.00099812
0,0.11111,0,0.33333,0.55556,0.00083701
0,0.33333,0,0.22222,0.44444,0.00097187
0,0,0,0.22222,0.77778,0.0006145
0,0.33333,0.11111,0.33333,0.22222,0.0019555
0,0.11111,0.11111,0.22222,0.55556,0.00080754
0,0.22222,0,0.77778,1.1102e-16,0.00052619
0,0.11111,0,0,0.88889,0.00051384
0,0.55556,0,0.22222,0.22222,0.0018061
0,0,0.33333,0,0.66667,0.00063962
0,0.44444,0.11111,0.11111,0.33333,0.0012404
0,0.22222,0.22222,0,0.55556,0.00074569
0,0,0.11111,0.11111,0.77778,0.00059002
0,0,0.22222,0,0.77778,0.0005656
0,0.11111,0.33333,0.33333,0.22222,0.0021123
0,0.44444,0.33333,0,0.22222,0.0019637
0,0.11111,0.55556,0.11111,0.22222,0.0021907
0,0,0.44444,0.11111,0.44444,0.00097933
0,0.33333,0.33333,0.11111,0.22222,0.0020077
0,0.22222,0.55556,0.11111,0.11111,0.0048617
0,0.22222,0.33333,0.22222,0.22222,0.0020559
0,0.22222,0.55556,0.22222,0,0.0010106
0,0.44444,0,0.22222,0.33333,0.0012596
0,0.22222,0,0.22222,0.55556,0.00080082
0,0,0,0.33333,0.66667,0.00072191
0,0.11111,0,0.44444,0.44444,0.0010605
0,0.22222,0.11111,0,0.66667,0.00063543
0,0,0.55556,0.33333,0.11111,0.0046375
0,0.11111,0.22222,0.33333,0.33333,0.0013731
0,0.11111,0.11111,0.33333,0.44444,0.001029
0,0.33333,0,0.33333,0.33333,0.0013129
0,0.33333,0.11111,0.44444,0.11111,0.0035263
0,0,0.33333,0.11111,0.55556,0.00078368
0,0.44444,0.11111,0.22222,0.22222,0.0018882
0,0,0.11111,0.22222,0.66667,0.00069425
0,0.11111,0.33333,0.44444,0.11111,0.0040575
0,0.22222,0.66667,0,0.11111,0.00015326
0,0.55556,0.11111,0.22222,0.11111,0.0033382
0,0.22222,0.22222,0.11111,0.44444,0.00095733
0,0.55556,0,0.33333,0.11111,0.0031781
0,0,0.22222,0.11111,0.66667,0.0006667
0,0.22222,0.66667,0.11111,0,0.0026072
0,0,0.55556,0.44444,0,0.00064864
0,0.22222,0.77778,0,1.1102e-16,0.0034737
0,0.55556,0.11111,0.33333,0,0.00072048
0,0.33333,0.11111,0.55556,0,0.00051917
0,0.11111,0.55556,0.22222,0.11111,0.0047135
0,0.11111,0.33333,0.55556,0,0.00057292
0,0.44444,0.33333,0.11111,0.11111,0.0039569
0,0.55556,0,0.44444,0,0.00060843
0,0,0.44444,0.22222,0.33333,0.0013762
0,0.22222,0.33333,0.33333,0.11111,0.0040099
0,0.33333,0.33333,0.22222,0.11111,0.0039825
0,0.11111,0.55556,0.33333,0,0.00069097
0,0.44444,0.33333,0.22222,1.1102e-16,0.00093605
0,0.33333,0.33333,0.33333,0,0.00070591
0,0.22222,0.33333,0.44444,0,0.00056943
0,0.44444,0,0.33333,0.22222,0.0018778
0,0.22222,0,0.33333,0.44444,0.0010148
0,0,0,0.44444,0.55556,0.00087607
0,0.11111,0,0.55556,0.33333,0.0014297
0,0.66667,0.22222,0.11111,0,0.001678
0,0.22222,0.11111,0.11111,0.55556,0.0007729
0,0.11111,0.11111,0.44444,0.33333,0.0014004
0,0.33333,0,0.44444,0.22222,0.001951
0,0.66667,0.33333,0,0,0.004024
0,0,0.33333,0.22222,0.44444,0.0010105
0,0.11111,0.22222,0.44444,0.22222,0.0021037
0,0.22222,0.22222,0.22222,0.33333,0.0013206
0,0.44444,0.11111,0.33333,0.11111,0.0034352
0,0,0.11111,0.33333,0.55556,0.00084501
0,0,0.66667,0,0.33333,0.0013456
0,0.55556,0.22222,0,0.22222,0.0018541
0,0,0.22222,0.22222,0.55556,0.00081413
0,0.66667,0,0,0.33333,0.0011559
0,0.11111,0.44444,0,0.44444,0.00094222
0,0.33333,0.22222,0,0.44444,0.00091933
0,0.44444,0.11111,0.44444,0,0.00059726
0,0.55556,0.11111,0,0.33333,0.0011914
0,0,0.44444,0.33333,0.22222,0.0021896
0,0.44444,0.44444,0,0.11111,0.0044397
0,0.33333,0.44444,0,0.22222,0.0020762
0,0.11111,0.66667,0,0.22222,0.0022942
0,0.44444,0.44444,0.11111,0,0.002233
0,0.22222,0.44444,0,0.33333,0.0012934
0,0,0,0.55556,0.44444,0.0011107
0,0.11111,0,0.66667,0.22222,0.0021138
0,0.88889,0,0,0.11111,0.0027084
0,0.88889,0,0.11111,0,0.0017303
0,0.77778,0,0,0.22222,0.0016515
0,0.11111,0.11111,0.55556,0.22222,0.0021054
0,0,0.11111,0.44444,0.44444,0.0010768
0,0.22222,0.22222,0.33333,0.22222,0.002034
0,0.22222,0.11111,0.22222,0.44444,0.00098536
0,0.11111,0.66667,0.11111,0.11111,0.00017276
0,0.11111,0.22222,0.55556,0.11111,0.0038728
0,0.33333,0,0.55556,0.11111,0.0033915
0,0,0.33333,0.33333,0.33333,0.0014026
0,0.88889,0.11111,0,0,0.0040802
0,0,0.66667,0.11111,0.22222,0.0022702
0,0.55556,0.22222,0.11111,0.11111,0.0035643
0,0.66667,0,0.11111,0.22222,0.0017324
0,0,0.22222,0.33333,0.44444,0.0010433
0,0.33333,0.22222,0.11111,0.33333,0.0012723
0,0.55556,0.11111,0.11111,0.22222,0.0018212
0,1,0,0,0,0.004812
0,0.11111,0.22222,0.66667,0,0.00056152
0,0.33333,0,0.66667,0,0.0005902
0,0.11111,0.44444,0.11111,0.33333,0.0013308
0,0.55556,0.22222,0.22222,0,0.00097265
0,0.44444,0.22222,0,0.33333,0.0012267
0,0,0.44444,0.44444,0.11111,0.0043472
0,0,0.66667,0.22222,0.11111,0.005
0,0.11111,0,0.77778,0.11111,0.0036372
0,0,0.44444,0.55556,0,0.00054078
0.11111,0,0,0.44444,0.44444,0.0010538
0,0,0,0.66667,0.33333,0.0014975
0,0.33333,0.44444,0.11111,0.11111,0.0043917
0,0.22222,0.44444,0.11111,0.22222,0.0021013
0.11111,0,0.88889,0,0,0.0024077
0,0.11111,0,0.88889,0,0.00048986
0,0.77778,0,0.11111,0.11111,0.002911
0,0.11111,0.11111,0.66667,0.11111,0.0037381
0.11111,0.11111,0,0.77778,1.1102e-16,0.00050066
0,0,0.11111,0.55556,0.33333,0.0014645
0.11111,0,0.11111,0.33333,0.44444,0.0010184
0,0,0.33333,0.44444,0.22222,0.0021826
0,0.22222,0.22222,0.44444,0.11111,0.0037842
0,0.66667,0,0.22222,0.11111,0.0030591
0,0.77778,0,0.22222,1.1102e-16,0.00116
0,0.22222,0.11111,0.33333,0.33333,0.0013433
0,0.33333,0.22222,0.22222,0.22222,0.001972
0,0.11111,0.33333,0,0.55556,0.00075039
0,0.11111,0.11111,0.77778,1.1102e-16,0.00055205
0,0,0.22222,0.44444,0.33333,0.0014325
0.11111,0,0,0,0.88889,0.000517
0,0.33333,0.11111,0,0.55556,0.00074029
0,0.66667,0,0.33333,0,0.00075286
0.11111,0,0.22222,0.33333,0.33333,0.0013392
0,0.11111,0.44444,0.22222,0.22222,0.0021376
0.11111,0.22222,0.66667,0,0,0.0016941
0,0.55556,0.33333,0,0.11111,0.0038946
0.11111,0,0.33333,0.44444,0.11111,0.0037319
0.11111,0,0.55556,0.11111,0.22222,0.0019975
0,0.55556,0.33333,0.11111,0,0.0025112
0,0,0,0.77778,0.22222,0.0022129
0,0.55556,0.44444,0,0,0.0045046
0.11111,0,0,0.55556,0.33333,0.0014115
0.11111,0.11111,0,0,0.77778,0.00056431
0.11111,0,0.33333,0.55556,0,0.00061797
0.11111,0.55556,0,0.33333,0,0.00066754
0.11111,0.11111,0.22222,0,0.55556,0.00073564
0.11111,0.11111,0.33333,0.22222,0.22222,0.0019266
0.11111,0.88889,0,0,0,0.0049257
0.11111,0.11111,0.11111,0,0.66667,0.00063276
0.11111,0,0.11111,0.44444,0.33333,0.0013752
0.11111,0.11111,0.55556,0.11111,0.11111,0.0040787
0.11111,0.22222,0,0.33333,0.33333,0.0012811
0.11111,0.22222,0.11111,0.44444,0.11111,0.0032783
0,0.77778,0.11111,0,0.11111,0.0030365
0.11111,0.33333,0.33333,0,0.22222,0.0017961
0.11111,0,0,0.11111,0.77778,0.00059068
0.11111,0.11111,0.55556,0.22222,0,0.00085896
0,0.66667,0.11111,0,0.22222,0.0017497
0.11111,0.33333,0.11111,0.11111,0.33333,0.0011945
0.11111,0.44444,0,0.22222,0.22222,0.0017194
0.11111,0.22222,0.33333,0.11111,0.22222,0.0018588
0.11111,0,0.22222,0.44444,0.22222,0.0020219
0,0.77778,0.11111,0.11111,0,0.0015417
0.11111,0.22222,0.11111,0.55556,0,0.00056753
0.11111,0.44444,0.22222,0.11111,0.11111,0.0031949
0.11111,0.33333,0,0,0.55556,0.00072492
0,0.77778,0.22222,0,1.1102e-16,0.0031961
0.11111,0,0.55556,0.22222,0.11111,0.0040745
0.11111,0.66667,0,0.11111,0.11111,0.0027039
0.11111,0,0.44444,0,0.44444,0.000914
0.11111,0.11111,0,0.11111,0.66667,0.00065975
0.11111,0,0,0.66667,0.22222,0.0020669
0.11111,0,0.55556,0.33333,0,0.00064387
0.22222,0,0,0.77778,1.1102e-16,0.00064266
0.11111,0.44444,0.22222,0.22222,0,0.00076953
0.11111,0.55556,0.11111,0,0.22222,0.0016367
0.11111,0.11111,0.22222,0.11111,0.44444,0.00093667
0.22222,0,0,0,0.77778,0.00056904
0.11111,0.66667,0,0.22222,1.1102e-16,0.00068809
0.11111,0,0.11111,0.55556,0.22222,0.0020431
0.11111,0.11111,0.33333,0.33333,0.11111,0.0036234
0.11111,0.22222,0,0.44444,0.22222,0.0018793
0.11111,0.11111,0.11111,0.11111,0.55556,0.00076587
0.11111,0,0,0.22222,0.66667,0.00069148
0.11111,0.11111,0.33333,0.44444,0,0.00057786
0.11111,0.33333,0.11111,0.22222,0.22222,0.001788
0,0.66667,0.11111,0.11111,0.11111,0.0032161
0.11111,0,0.22222,0.55556,0.11111,0.0036309
0.11111,0.33333,0.33333,0.11111,0.11111,0.0034741
0.11111,0.11111,0.66667,0,0.11111,0.0045134
0.11111,0.22222,0.33333,0.22222,0.11111,0.0035437
0.11111,0.22222,0.22222,0,0.44444,0.00089405
0.11111,0.44444,0,0.33333,0.11111,0.0029579
0.11111,0.33333,0,0.11111,0.44444,0.00091271
0,0.66667,0.11111,0.22222,1.1102e-16,0.00094581
0.11111,0.33333,0.33333,0.22222,1.1102e-16,0.00076789
0.11111,0.11111,0.66667,0.11111,0,0.0011311
0.11111,0,0.22222,0.66667,0,0.0006214
0.22222,0,0.11111,0,0.66667,0.00063578
0.11111,0,0,0.77778,0.11111,0.0035
0.11111,0.11111,0,0.22222,0.55556,0.0007963
0.11111,0,0.66667,0,0.22222,0.0020206
0.11111,0.22222,0.33333,0.33333,0,0.0006059
0.11111,0.11111,0.77778,0,1.1102e-16,0.0013444
0.11111,0.44444,0,0.44444,0,0.00061093
0.11111,0,0.44444,0.11111,0.33333,0.0012714
0.22222,0,0,0.11111,0.66667,0.00066399
0.11111,0.44444,0.33333,0,0.11111,0.0033971
